epoch,elapsed_seconds,epoch_seconds,learning_rate,train_total_loss,train_data_loss,train_regularization_loss,train_metric_pct,val_total_loss,val_data_loss,val_regularization_loss,val_metric_pct,lcs_line_pct,val_minus_lcs_pct_point,is_below_lcs,just_crossed_lcs,first_below_lcs_epoch,first_below_lcs_elapsed_seconds,best_epoch,best_val_metric_pct,epochs_without_improvement,train_sigma11_pct,train_sigma22_pct,train_sigma33_pct,train_sigma12_pct,train_sigma13_pct,train_sigma23_pct,val_sigma11_pct,val_sigma22_pct,val_sigma33_pct,val_sigma12_pct,val_sigma13_pct,val_sigma23_pct
121,1130.883822,9.572586899999806,0.001,0.0023817450160394044,0.0023817450160394044,0,3.303507981410789,0.0024345428288214312,0.0024345428288214312,0,3.209651391723403,8.074017482362319,-4.864366091,TRUE,FALSE,30,275.8389122000008,118,3.1545280595855894,3,4.239183171232437,5.494642318610057,2.408038679201142,5.553107240736071,2.9147912802433855,3.8487785884171157,4.025765733042261,5.144564945350705,2.256173486522407,6.226061494034694,3.0461855646200653,4.013370883184099
122,1140.380929,9.478777100001025,0.001,0.0023984450398805775,0.0023984450398805775,0,3.3157592092237085,0.0022772191334385883,0.0022772191334385883,0,3.1489854826013195,8.074017482362319,-4.925032,TRUE,FALSE,30,275.8389122000008,122,3.1489854826013195,0,4.243169952812628,5.516595837601488,2.4146566879235647,5.5707609955501205,2.9378505726957576,3.8777296385173097,3.837625253740948,5.042063464791554,2.242524062609954,5.832333194174928,3.0777189816268904,3.990179239737321
123,1150.090065,9.682799199999863,0.001,0.002441786178561256,0.002441786178561256,0,3.356777910721514,0.0024548818654334613,0.0024548818654334613,0,3.212400117345129,8.074017482362319,-4.861617365,TRUE,FALSE,30,275.8389122000008,122,3.1489854826013195,1,4.313181325920426,5.625044088801357,2.450862059541569,5.564911058500479,2.9422695433993065,3.870850656454162,3.927271071146052,5.168228801878849,2.248444146954031,6.304170572775317,3.1097901282385005,4.102489570270201
124,1159.239011400001,9.125825499999337,0.001,0.0022338916233687225,0.0022338916233687225,0,3.1822650295396326,0.0025790787745185936,0.0025790787745185936,0,3.4043706151998303,8.074017482362319,-4.669646867,TRUE,FALSE,30,275.8389122000008,122,3.1489854826013195,2,4.025096915138059,5.202792235495682,2.3100293516244372,5.476297248339339,2.898901766646815,3.8252157745161357,4.569635144138663,5.753023728985015,2.3700032743347195,5.8182207238858945,3.0149856688701715,3.906934615683957
125,1169.110596800001,9.846299500000896,0.001,0.002307615243688905,0.002307615243688905,0,3.256822444244545,0.0023777445583924124,0.0023777445583924124,0,3.290182209569889,8.074017482362319,-4.783835273,TRUE,FALSE,30,275.8389122000008,122,3.1489854826013195,3,4.171498734510131,5.408097336484736,2.3767617566453505,5.448086766131895,2.884529227275238,3.803294738508206,4.003929957066653,5.253912078364048,2.5080375962837747,5.800212540070101,2.9826773156561117,3.919116570457886
126,1178.5608826000007,9.430340900000374,0.001,0.002222887139999104,0.002222887139999104,0,3.1790212719218807,0.00268955083638347,0.00268955083638347,0,3.522358215654692,8.074017482362319,-4.551659267,TRUE,FALSE,30,275.8389122000008,122,3.1489854826013195,4,4.040909932669131,5.218414615078417,2.3070345568241573,5.436396806910845,2.8778637060834047,3.7924373525196344,4.449021713738165,5.9378170965299715,2.652659470059062,5.956875915125973,2.997657379086575,3.9312619545274785
127,1187.8276127000008,9.247395100001086,0.001,0.002291498148298318,0.002291498148298318,0,3.2440778506444565,0.0024407935247590215,0.0024407935247590215,0,3.3187499340350346,8.074017482362319,-4.755267548,TRUE,FALSE,30,275.8389122000008,122,3.1489854826013195,5,4.145417499123861,5.411033432815089,2.364816255658526,5.429101501849505,2.8637189817630184,3.7968452409834956,4.25437783610161,5.528728312171756,2.395834563002938,5.7343302594950005,2.9510426824680835,3.9324762755773097
128,1198.742646300001,10.896532099999604,0.001,0.002263891076302635,0.002263891076302635,0,3.22031955414062,0.002627868866108416,0.002627868866108416,0,3.4747036506329896,8.074017482362319,-4.599313832,TRUE,FALSE,30,275.8389122000008,122,3.1489854826013195,6,4.109871228134676,5.3376867738553555,2.343685162022173,5.423334840160879,2.8707755045050978,3.7953099806334776,4.61425641831645,5.922154628498719,2.5029715439836417,5.741895857577691,2.9048360768252297,3.9536243106366693
129,1208.0483831000001,9.286703900001157,0.001,0.002197065528747382,0.002197065528747382,0,3.168250916720736,0.0023076116403069184,0.0023076116403069184,0,3.1371473537217933,8.074017482362319,-4.936870129,TRUE,FALSE,30,275.8389122000008,129,3.1371473537217933,0,4.029890625912631,5.216657135468948,2.308578860248149,5.3735613961036295,2.8443998148324408,3.7583877539302772,3.904981447051948,5.064856186526609,2.213398331793184,5.9993171372617615,2.9190821469050365,4.008249847332613
130,1217.8789500000003,9.80525789999956,0.001,0.002193087869881366,0.002193087869881366,0,3.160009471622691,0.0025055188135957008,0.0025055188135957008,0,3.353571981698242,8.074017482362319,-4.720445501,TRUE,FALSE,30,275.8389122000008,129,3.1371473537217933,1,4.017973698004984,5.203450860252672,2.2949411893383465,5.390621532619418,2.8446646640175155,3.7637006001731796,4.220080725481565,5.772344552339061,2.402772361823393,5.8014914122120596,2.943967868438157,3.9880031363395783
131,1227.185427,9.287200900000244,0.001,0.0022141899277783074,0.0022141899277783074,0,3.1923055068510795,0.0021189133118849706,0.0021189133118849706,0,3.029190093692417,8.074017482362319,-5.044827389,TRUE,FALSE,30,275.8389122000008,131,3.029190093692417,0,4.093817221049885,5.326269226472966,2.3243468348431353,5.317331994686995,2.8211390249503796,3.720177415373632,3.583498527376684,4.908443713976398,2.1637838066939885,5.663821010173685,2.9362917684315093,3.942783434087666
132,1237.260426,10.05070540000088,0.001,0.0021829731624500733,0.0021829731624500733,0,3.151599606120903,0.002150301665943572,0.002150301665943572,0,3.04434204883022,8.074017482362319,-5.029675434,TRUE,FALSE,30,275.8389122000008,131,3.029190093692417,1,4.0072028641519895,5.199977940081891,2.2857532710467594,5.385624895759298,2.8479214112244207,3.7336901085709564,3.9136651747313853,4.906115227970078,2.0935628753461066,5.656653557062674,2.903942264854918,3.8393114837242193
133,1246.5677284000012,9.289490499999374,0.001,0.0022187522307790257,0.0022187522307790257,0,3.1912232780599035,0.0021881804830733015,0.0021881804830733015,0,3.0815813587431915,8.074017482362319,-4.992436124,TRUE,FALSE,30,275.8389122000008,131,3.029190093692417,2,4.076536543884914,5.31529465843142,2.3196758279296645,5.353461913166083,2.8507551592073277,3.725643973593134,3.7781768300196883,5.007473917348383,2.1658753198839578,5.7160100569902665,3.0058144947338294,3.889307821563153
134,1256.8248287000006,10.238948399999572,0.001,0.0021195037365725152,0.0021195037365725152,0,3.1020823882103894,0.002222922491887417,0.002222922491887417,0,3.142859143429648,8.074017482362319,-4.931158339,TRUE,FALSE,30,275.8389122000008,131,3.029190093692417,3,3.919705287572835,5.100863626689035,2.2511773910283734,5.326367349059396,2.8139301740435227,3.718526492682038,3.9764363022419813,5.218865391396433,2.2215627809031324,5.56395038487035,2.9426998986485575,3.7970638033647073
135,1265.8960963000009,9.051136600000973,0.001,0.0021657358995722698,0.0021657358995722698,0,3.151367885173225,0.002263992168619236,0.002263992168619236,0,3.120856121909583,8.074017482362319,-4.95316136,TRUE,FALSE,30,275.8389122000008,131,3.029190093692417,4,4.022621325629636,5.237975986235761,2.292788516432642,5.297929001290324,2.8028979373172676,3.706347303433994,3.9639660914023267,5.064929704176752,2.172243556330802,5.854717699275296,2.947281852574996,3.9000999861062016
136,1275.7145936000015,9.797531700000036,0.001,0.0022344570171324027,0.0022344570171324027,0,3.214038092053785,0.0022028158352810144,0.0022028158352810144,0,3.089664553938752,8.074017482362319,-4.984352928,TRUE,FALSE,30,275.8389122000008,131,3.029190093692417,5,4.135335467555211,5.366480548225869,2.3535336021376447,5.330575624443525,2.8146987285063796,3.695895399597985,3.8013168588105355,5.08112688511657,2.211441424674614,5.7776774125118235,2.869886711232113,3.824712201258839
137,1288.334113,12.601503100000627,0.001,0.00216463748514487,0.00216463748514487,0,3.154246281201028,0.0023675093169151524,0.0023675093169151524,0,3.2895278795274487,8.074017482362319,-4.784489603,TRUE,FALSE,30,275.8389122000008,131,3.029190093692417,6,4.042635152959239,5.255369327256147,2.2946176831964658,5.276660185919818,2.7944137406475944,3.6836631486001212,4.149410820420366,5.532424719053673,2.414506363414736,5.607864911486805,2.942104225552516,3.775804629433793
138,1298.8877889000014,10.534648999999263,0.001,0.0020967701259860536,0.0020967701259860536,0,3.096469524800811,0.0028888610117497318,0.0028888610117497318,0,3.7060180398157847,8.074017482362319,-4.367999443,TRUE,FALSE,30,275.8389122000008,131,3.029190093692417,7,3.9389925955729668,5.12515888057689,2.252327123697721,5.243568729204289,2.7794615827619342,3.6541473211917608,5.022368234706133,6.5224717046691865,2.7140924166545815,5.694124659917332,2.9174175076519147,3.824901467892932
139,1308.3318735000012,9.421405900000536,0.001,0.0020949562838075944,0.0020949562838075944,0,3.0924196014771264,0.002687694869205524,0.002687694869205524,0,3.506729668290346,8.074017482362319,-4.567287814,TRUE,FALSE,30,275.8389122000008,131,3.029190093692417,8,3.9274550735243983,5.09925938300608,2.2465858233777434,5.258406230809141,2.790736824195026,3.6738399479873083,4.685484534823248,6.259519329919966,2.455156944706156,5.744318973854841,2.9447617618179085,3.790376241109116
140,1317.3159039000002,8.964475099999618,0.001,0.0023021512437513205,0.0023021512437513205,0,3.2831059588821327,0.0026392382783285494,0.0026392382783285494,0,3.535029549648215,8.074017482362319,-4.538987933,TRUE,FALSE,30,275.8389122000008,131,3.029190093692417,9,4.25754725007218,5.6005102606014585,2.4112376880824833,5.287156299726562,2.7927036530497125,3.656867531182246,4.697580289899869,6.265451468035413,2.574092936517868,5.451333401514697,2.865142265434989,3.7408893167004784
141,1325.678522100001,8.345087100000455,0.001,0.0020234743623249486,0.0020234743623249486,0,3.035898419994881,0.0023957191774349193,0.0023957191774349193,0,3.292298680800185,8.074017482362319,-4.781718802,TRUE,FALSE,30,275.8389122000008,131,3.029190093692417,10,3.8428539051887083,4.99241689639618,2.203550191639027,5.183852418645161,2.7561317309712763,3.629480335859965,4.153537733018493,5.474153111944418,2.3985892426916506,5.71763764888551,2.9539222109774754,3.9054655007145658
142,1333.4708550000014,7.775203299999703,0.001,0.0019850185577601443,0.0019850185577601443,0,2.999197280571032,0.0019935352995792085,0.0019935352995792085,0,2.9550460919794794,8.074017482362319,-5.11897139,TRUE,FALSE,30,275.8389122000008,142,2.9550460919794794,0,3.80536348826098,4.909992152904279,2.166044322826925,5.166701893927888,2.74328443762825,3.603181561841582,3.706354771573968,4.798844726977265,2.0696490328195702,5.361089918961126,2.8047092798878444,3.7627809190129513
143,1342.2374539000011,8.735114099999919,0.001,0.0020516441606185875,0.0020516441606185875,0,3.070546574204361,0.002300350018976602,0.002300350018976602,0,3.210463168343373,8.074017482362319,-4.863554314,TRUE,FALSE,30,275.8389122000008,142,2.9550460919794794,1,3.917636448338048,5.0973238513513435,2.2348785579840014,5.1472727319200535,2.740516618651661,3.611071879710554,3.9919131726394324,5.410211542539073,2.2436826426229093,5.580996385435578,3.106337459079929,3.888769002760597
144,1350.9107240000012,8.652144199999384,0.001,0.002049965713305471,0.002049965713305471,0,3.067715801996874,0.00231740382779338,0.00231740382779338,0,3.264052517512974,8.074017482362319,-4.809964965,TRUE,FALSE,30,275.8389122000008,142,2.9550460919794794,2,3.8993174327867175,5.081091722136518,2.22753209127787,5.157402289888207,2.777451381135883,3.6150576789140945,4.099413425796476,5.592892056266577,2.380675821857902,5.46280173545623,2.9335893666571775,3.705110260735578
145,1359.4502076000008,8.521389400000771,0.001,0.002082827043133908,0.002082827043133908,0,3.088392817829512,0.002104501808023326,0.002104501808023326,0,3.0089540692697607,8.074017482362319,-5.065063413,TRUE,FALSE,30,275.8389122000008,142,2.9550460919794794,3,3.951253948983361,5.120623573179157,2.2460302266502636,5.2207159836773664,2.7501522550740205,3.6237376096066733,3.7540748821978283,4.904170113797232,2.0786274487776173,5.640806990899875,2.9231931375344224,3.802935422268784
146,1367.6415577000007,8.17252069999995,0.001,0.002991388895025716,0.002991388895025716,0,3.8652464301577054,0.003368872403785379,0.003368872403785379,0,3.9499190707415575,8.074017482362319,-4.124098412,TRUE,FALSE,30,275.8389122000008,142,2.9550460919794794,4,5.2809142807868055,7.012530589992013,2.8963531452057882,5.263091418417085,2.7762203127610694,3.6698753247980678,4.952038785233717,6.969543545305694,3.0642746546083637,6.730336686196647,2.949550267601807,4.080344954762091
147,1378.8696619000002,11.208277100000487,0.001,0.0019174791312734727,0.0019174791312734727,0,2.9328240500196334,0.0024482155063296146,0.0024482155063296146,0,3.3468189888636957,8.074017482362319,-4.727198493,TRUE,FALSE,30,275.8389122000008,142,2.9550460919794794,5,3.6533056978418395,4.740064016559211,2.121137127156534,5.1784922893666545,2.7374934011107603,3.60570553452048,4.141191161746416,5.95030684272635,2.446881988700052,5.633993122036374,2.888122854042154,3.7221135439028337
148,1389.4804771000017,10.591977499998393,0.001,0.001929094275162335,0.001929094275162335,0,2.9669506241815355,0.0023360212048990758,0.0023360212048990758,0,3.3169062138649146,8.074017482362319,-4.757111268,TRUE,FALSE,30,275.8389122000008,142,2.9550460919794794,6,3.7455590082758587,4.862243755234685,2.1564847776918716,5.060875186126394,2.713132716312736,3.550647487889174,4.096905459972508,5.615208929969802,2.5128576173386143,5.409036049626332,2.9269132853928124,3.6933911229066334
149,1397.7786769000013,8.281712299998617,0.001,0.0019800678339236375,0.0019800678339236375,0,3.011406739430046,0.002065907617418722,0.002065907617418722,0,3.0465687966793746,8.074017482362319,-5.027448686,TRUE,FALSE,30,275.8389122000008,142,2.9550460919794794,7,3.84195713772756,4.974445930275367,2.184084409739691,5.086038566772095,2.7152086724642404,3.56089308961527,3.736579471257567,4.929573791791353,2.24799365689359,5.417904267301147,2.8214832919889807,3.7176619425101665
150,1408.290228400001,10.491807899999912,0.001,0.0019124966253907404,0.0019124966253907404,0,2.947050122588627,0.0019668529033869645,0.0019668529033869645,0,2.9101503719316133,8.074017482362319,-5.16386711,TRUE,FALSE,30,275.8389122000008,150,2.9101503719316133,0,3.727019511315535,4.818791060552092,2.1307294178587486,5.065904436593441,2.702450123987905,3.5555148117710713,3.6265082331306444,4.678452116164211,2.0513612379812347,5.498346669947358,2.798678789128774,3.6357025354368
151,1416.8190068000004,8.500643400000627,0.001,0.003293252977010989,0.003293252977010989,0,4.023809808091894,0.0018772075833328773,0.0018772075833328773,0,2.847818576897684,8.074017482362319,-5.226198905,TRUE,FALSE,30,275.8389122000008,151,2.847818576897684,0,5.555564295064368,7.176535887848264,2.9839993109564595,5.714506825833283,2.8693661355443467,4.036915109110268,3.487046916093825,4.543728246612601,2.020400661616181,5.3682080232830085,2.777302807544575,3.610228165203057
152,1428.8005239000013,11.954523000000336,0.001,0.0017985014073072089,0.0017985014073072089,0,2.8484265907817345,0.002030174460896913,0.002030174460896913,0,3.008793223629685,8.074017482362319,-5.065224259,TRUE,FALSE,30,275.8389122000008,151,2.847818576897684,1,3.550278281243652,4.581612975790285,2.060609795615622,4.97818877502322,2.6805227462050145,3.5101467495196976,3.670131879481242,5.132633754560575,2.1692628291665623,5.316904510891258,2.7307654073208467,3.6470726884913707
153,1438.0132219000006,9.188693199999761,0.001,0.0019181343127378345,0.0019181343127378345,0,2.967557889512539,0.0020093876162569826,0.0020093876162569826,0,2.93917092198557,8.074017482362319,-5.13484656,TRUE,FALSE,30,275.8389122000008,151,2.847818576897684,2,3.773729632026092,4.888909489389359,2.1635181501357907,5.0058403473818105,2.6790134417561564,3.4998616308312176,3.534674059346201,4.8955829017742145,2.0710664593067403,5.533440482253444,2.7690107387868985,3.7660655997175105
154,1448.7475741000017,10.714351999999053,0.001,0.0018531964984022373,0.0018531964984022373,0,2.9056410041950267,0.002138096082058498,0.002138096082058498,0,3.1128092914756462,8.074017482362319,-4.961208191,TRUE,FALSE,30,275.8389122000008,151,2.847818576897684,3,3.658041302617896,4.755753127841697,2.1147615825156505,4.980608070990545,2.658108513207665,3.4839905237975444,3.94343705324366,5.33975680345126,2.202036423688034,5.279149591942726,2.8300476674939365,3.6918413569314383
155,1457.6387197000004,8.871787899999617,0.001,0.0019011842532656543,0.0019011842532656543,0,2.9475969449494195,0.002052716522755662,0.002052716522755662,0,3.043508985281395,8.074017482362319,-5.030508497,TRUE,FALSE,30,275.8389122000008,151,2.847818576897684,4,3.723424493150333,4.835540061410066,2.1483073071642584,5.026458244297171,2.6800251906547072,3.513056754297615,3.814157042873568,4.811079656409663,2.2152824683494363,5.373915273216015,2.9135320497152404,3.7187502775333265
156,1468.2419019000008,10.582582200000616,0.001,0.001893597463591032,0.001893597463591032,0,2.939702077158703,0.002021590506929937,0.002021590506929937,0,3.0035445760362776,8.074017482362319,-5.070472906,TRUE,FALSE,30,275.8389122000008,151,2.847818576897684,5,3.7231769309701956,4.825978809913825,2.1351219877481946,5.014653938362632,2.6669189925767096,3.5204634423955556,3.883408764445881,4.636647073986203,2.1781641619266616,5.412579743713107,2.8206043065686077,3.668086412949233
157,1479.978689200001,11.71512519999851,0.001,0.0020240644440983418,0.0020240644440983418,0,3.063873561319573,0.0018477144567825134,0.0018477144567825134,0,2.831653929726028,8.074017482362319,-5.242363553,TRUE,FALSE,30,275.8389122000008,157,2.831653929726028,0,3.951333804942901,5.150118127479762,2.2351638776351312,5.0442350892916235,2.6771413039592575,3.510582857211933,3.352250110858562,4.535739403447165,2.034765770270643,5.317237217061941,2.763667735670429,3.66664176577193
158,1489.256629900001,9.250904399999854,0.001,0.0018683178011570769,0.0018683178011570769,0,2.9181016919179217,0.0024349173244757666,0.0024349173244757666,0,3.373654431998501,8.074017482362319,-4.70036305,TRUE,FALSE,30,275.8389122000008,157,2.831653929726028,1,3.679338011015434,4.791958668255988,2.1214199223575076,4.997249945703326,2.661270396778288,3.489455326611491,4.179681941805765,5.656716199832915,2.569494756343127,5.657696943184975,2.990592496766304,3.676427306354149
159,1498.4795307000004,9.203655999999683,0.001,0.0018574896499780307,0.0018574896499780307,0,2.907370052785172,0.0019561752024518835,0.0019561752024518835,0,2.928617015303112,8.074017482362319,-5.145400467,TRUE,FALSE,30,275.8389122000008,157,2.831653929726028,2,3.668779229304326,4.777683155009963,2.1075941193812837,4.989106791452244,2.65924690422309,3.477800319834152,3.7649388233445316,4.625388564276105,2.0095120311814503,5.325661280083777,2.922109395506818,3.680027261445482
160,1507.899555,9.400606499999412,0.001,0.0019068488003656987,0.0019068488003656987,0,2.9601707982916383,0.00197616441318806,0.00197616441318806,0,2.987495276727382,8.074017482362319,-5.086522206,TRUE,FALSE,30,275.8389122000008,157,2.831653929726028,3,3.771799009998601,4.901023624895455,2.1570845435869854,4.983344218211606,2.6489949796882457,3.4825608609463092,3.576157142329354,4.717694529714899,2.26695842931715,5.383556252857072,2.797548108212026,3.620062823050903
161,1517.3601812000015,9.440947799999776,0.001,0.001917216256402216,0.001917216256402216,0,2.976394317287203,0.0025126170341060383,0.0025126170341060383,0,3.405086388107782,8.074017482362319,-4.668931094,TRUE,FALSE,30,275.8389122000008,157,2.831653929726028,4,3.8042318399538746,4.944275684375626,2.1713118300938485,4.952406697797337,2.650275476413421,3.480466269822187,4.126785520037108,6.1053394645503225,2.534675833693528,5.6831008964174945,2.8548885180011334,3.799828693525635
162,1526.7723072000008,9.391458599999169,0.001,0.001894877054984754,0.001894877054984754,0,2.947093841342722,0.0021350852011715756,0.0021350852011715756,0,3.080123940813008,8.074017482362319,-4.993893542,TRUE,FALSE,30,275.8389122000008,157,2.831653929726028,5,3.738568177947214,4.888680625874493,2.140813787636418,4.983141185204676,2.6617161869738086,3.473624923421311,3.850706453453525,4.955442049627241,2.2630711315607828,5.607574757836581,2.7965736477253307,3.7415562085720144
163,1536.0698034000015,9.27771709999979,0.001,0.0018922479680898057,0.0018922479680898057,0,2.9498638386656943,0.0029043505642225727,0.0029043505642225727,0,3.7568123584472404,8.074017482362319,-4.317205124,TRUE,FALSE,30,275.8389122000008,157,2.831653929726028,6,3.7517961327091376,4.904005849820999,2.1449911363038257,4.95274436533067,2.6482766376376277,3.466433553873861,5.201753812419879,7.164485604857938,2.6617503534834994,5.205232367933274,2.7197107754017957,3.5325899903102225
164,1545.3484530000005,9.25718760000018,0.001,0.0018480659813637792,0.0018480659813637792,0,2.92045799690308,0.002378016009457533,0.002378016009457533,0,3.36783998403498,8.074017482362319,-4.706177498,TRUE,FALSE,30,275.8389122000008,157,2.831653929726028,7,3.738336003614034,4.83773991642843,2.126264073355067,4.869999023153453,2.614678802724345,3.419030589713598,4.443407489395985,5.833006696269874,2.521350441706173,5.258770906540785,2.687397533215846,3.564233196259807
165,1554.831097,9.461839100000361,0.001,0.001864916858762721,0.001864916858762721,0,2.911670851177542,0.0019157867569696973,0.0019157867569696973,0,2.8878268292382194,8.074017482362319,-5.186190653,TRUE,FALSE,30,275.8389122000008,157,2.831653929726028,8,3.6922176847787216,4.793470211681391,2.1129523892423316,5.01168798428506,2.6291600324632585,3.4705482980157063,3.43612484947957,4.900686921225438,2.042873639239243,5.32969451244116,2.756828183910849,3.589389423187027
166,1564.9912092000013,10.139353700000356,0.001,0.0017959373869808398,0.0017959373869808398,0,2.8591660857479426,0.0022894923348729234,0.0022894923348729234,0,3.2189641315494177,8.074017482362319,-4.855053351,TRUE,FALSE,30,275.8389122000008,157,2.831653929726028,9,3.6082464076984504,4.681109449284893,2.07336469652458,4.911106686082702,2.6170573216381294,3.4370812270997955,3.870110033222128,5.671831079089228,2.3272454391465995,5.552494104842419,2.9674035472066635,3.6797981201906818
167,1574.4226918000004,9.410671699999511,0.001,0.001988988504258652,0.001988988504258652,0,3.047443355402667,0.002164804673329184,0.002164804673329184,0,3.0518556782009374,8.074017482362319,-5.022161804,TRUE,FALSE,30,275.8389122000008,157,2.831653929726028,10,3.9452113405397427,5.151043604425928,2.2351989154254284,4.961262643225833,2.6210404874274387,3.43899682291905,3.8021814489505577,5.044890200092869,2.0890238921996445,5.685908274617383,2.8515084526424985,4.020075973620683
168,1583.5871263000008,9.143837300000087,0.001,0.001763413920278805,0.001763413920278805,0,2.8350074125676397,0.002005912656733678,0.002005912656733678,0,3.0265619395424492,8.074017482362319,-5.047455543,TRUE,FALSE,30,275.8389122000008,157,2.831653929726028,11,3.555187667840973,4.637463417719944,2.0636343662063332,4.867814486694482,2.6015988211587535,3.414125828688317,3.6984105513440446,4.969618514577036,2.2388912208397773,5.212954086282914,2.736058168584428,3.7425240124989316
169,1592.7810794000015,9.175176400000055,0.001,0.001796946779558441,0.001796946779558441,0,2.8738426653365527,0.0018438913937476173,0.0018438913937476173,0,2.8276275527610877,8.074017482362319,-5.24638993,TRUE,FALSE,30,275.8389122000008,169,2.8276275527610877,0,3.6418300802583277,4.748451702052094,2.089054376535596,4.837294158901114,2.60485097897624,3.4089304652083365,3.511454853178638,4.537344149560905,2.007293753560976,5.308566687399104,2.7146503713197245,3.526595162518846
170,1602.7951673000007,9.984714800000802,0.001,0.0018257237396449545,0.0018257237396449545,0,2.8943974529422665,0.0025258239673948174,0.0025258239673948174,0,3.478093023054527,8.074017482362319,-4.595924459,TRUE,FALSE,30,275.8389122000008,169,2.8276275527610877,1,3.6843014157201743,4.786668120356409,2.103764035687635,4.889112789219795,2.603490878838283,3.419809077168668,4.7819823150623515,6.225852303813813,2.4714077173509312,5.112133389720572,2.684512115222373,3.765718004888926
171,1612.2930916000005,9.46212480000031,0.001,0.0017313525599001016,0.0017313525599001016,0,2.807379381944607,0.0022534459563342346,0.0022534459563342346,0,3.2299604844498293,8.074017482362319,-4.844056998,TRUE,FALSE,30,275.8389122000008,169,2.8276275527610877,2,3.526419555944867,4.5871131045685765,2.0292626822690325,4.8194196459508545,2.6035626848199085,3.398781642283627,4.282739469439374,5.309448164291608,2.344822564079476,5.354609223712361,2.7826738013711085,3.7791912376456147
172,1621.8621123000012,9.547179600000163,0.001,0.001808102206946136,0.001808102206946136,0,2.88360337292375,0.002478004048968198,0.002478004048968198,0,3.4549260917725357,8.074017482362319,-4.619091391,TRUE,FALSE,30,275.8389122000008,169,2.8276275527610877,3,3.6761622274611003,4.780237211984501,2.0966965865027087,4.847982892583669,2.5911499241046783,3.3866697663687293,4.804537161872723,5.982819110105353,2.507936093323703,5.139837063612992,2.683546766844104,3.6542817686484383
173,1633.6798145000012,11.7949426999985,0.001,0.002872942339791916,0.002872942339791916,0,3.790468174616303,0.0017836288241946515,0.0017836288241946515,0,2.8056104152037245,8.074017482362319,-5.268407067,TRUE,FALSE,30,275.8389122000008,173,2.8056104152037245,0,5.2413924476647455,6.767972980177294,2.8403317979861176,5.185012656964957,2.7282798498567336,3.6333595790721573,3.468395689966089,4.410352790476608,2.0390065242789075,5.162997532990936,2.674670057478129,3.5132710478640283
174,1643.0397737000003,9.33201310000004,0.001,0.001714396787233216,0.001714396787233216,0,2.7956222308219356,0.0026314874231594407,0.0026314874231594407,0,3.5966609296600724,8.074017482362319,-4.477356553,TRUE,FALSE,30,275.8389122000008,173,2.8056104152037245,1,3.515526652428394,4.5808243543346725,2.029252030277498,4.790619802022227,2.5599412528303183,3.372729476174258,4.793414404608803,6.4204965747990075,2.73560481265255,5.224445708598473,2.6696936791297703,3.5345432356029938
175,1654.4812330000004,11.41999030000079,0.001,0.0018165299021431942,0.0018165299021431942,0,2.8905872921313738,0.001787675819077439,0.001787675819077439,0,2.7748578990247066,8.074017482362319,-5.299159583,TRUE,FALSE,30,275.8389122000008,175,2.7748578990247066,0,3.685826443472072,4.792800786039368,2.108048130379957,4.867446155098967,2.5761972449947503,3.3925577721480296,3.3282367169132554,4.654049460134896,1.944787838599407,5.207255715471691,2.665102777727653,3.5013202143631226
176,1663.9757096000012,9.46523739999975,0.001,0.0017543572371649602,0.0017543572371649602,0,2.8483873753792794,0.0018851143809391663,0.0018851143809391663,0,2.8967003818662374,8.074017482362319,-5.1773171,TRUE,FALSE,30,275.8389122000008,175,2.7748578990247066,1,3.6184737147799115,4.722390888782818,2.075272408508172,4.737745417551187,2.5660043292156667,3.357351165092178,3.6352111017494275,4.945097259722611,2.011868424648153,5.063804332232678,2.7146211493546533,3.5288647882548845
177,1673.2324909000017,9.2342105000007,0.001,0.0016617307013598026,0.0016617307013598026,0,2.744364096797863,0.0022123788136043936,0.0022123788136043936,0,3.188159256909482,8.074017482362319,-4.885858225,TRUE,FALSE,30,275.8389122000008,175,2.7748578990247066,2,3.417004594167753,4.45393109744447,1.9904771812943125,4.771422374266416,2.5656200155315245,3.344442795661758,3.948852599993079,5.793050044008273,2.2817436360989283,5.2423486351115205,2.785789733009893,3.5483341655440217
178,1682.748389100001,9.496182000000772,0.001,0.00176347026480367,0.00176347026480367,0,2.848534058781683,0.0019136873118372156,0.0019136873118372156,0,2.8953840594935407,8.074017482362319,-5.178633423,TRUE,FALSE,30,275.8389122000008,175,2.7748578990247066,3,3.6152175848356545,4.709358833449359,2.0759243654077006,4.794056248336593,2.5617194613799783,3.3706742363874915,3.657796460524719,4.868020070938199,2.0399260378025206,5.28238198469289,2.663215371236618,3.4707196679717534
179,1692.2532097000003,9.481848999999784,0.001,0.0017654839237819804,0.0017654839237819804,0,2.8534652653093,0.0018977749940897633,0.0018977749940897633,0,2.9236378465516504,8.074017482362319,-5.150379636,TRUE,FALSE,30,275.8389122000008,175,2.7748578990247066,4,3.626757769476626,4.742571253896248,2.0777924100563654,4.772247274957615,2.5549853385052184,3.362375999790045,3.736456234116087,4.77232011060537,2.1153928537900635,5.132341185803603,2.658179366411269,3.496551485050128
