Case,Point_Index,True_Strain,LI_WARM_True_Stress,BI_Interpolated_Stress,Absolute_Error,Relative_Error_pct,Used_for_MAPE,Case_MAPE_pct
06_01_20.csv,8,0.0411419427877547,1071.9840836459775,1076.6930536141217,4.708969968144174,0.43927610866462363,1,0.32613932245776533
06_01_20.csv,9,0.046883586296973,1085.4819916430924,1089.415701605596,3.933709962503599,0.362392927085704,1,0.32613932245776533
06_01_20.csv,10,0.0525924514481166,1096.671947990621,1099.963510739136,3.2915627485149344,0.30014105444621847,1,0.32613932245776533
06_01_20.csv,11,0.0582689068587828,1106.0415488936128,1108.8334946908617,2.7919457972489,0.25242684599341847,1,0.32613932245776533
06_01_20.csv,12,0.063913325408167,1113.995764762989,1116.389189811014,2.3934250480249375,0.2148504620692303,1,0.32613932245776533
06_01_20.csv,13,0.0695260597573401,1120.8605319155397,1122.8895065190482,2.028974603508459,0.18101936375982133,1,0.32613932245776533
06_01_20.csv,14,0.0751074739796861,1126.800293186085,1128.4888791261055,1.68858594002063,0.14985671819857874,1,0.32613932245776533
06_01_20.csv,15,0.0806579019727236,1131.939078407272,1133.3118098511504,1.372731443878365,0.12127255521647921,1,0.32613932245776533
06_01_20.csv,16,0.0861776995220419,1136.4064343926002,1137.4796692594027,1.0732348668025224,0.09444111141241096,1,0.32613932245776533
06_01_20.csv,17,0.0916671892871969,1140.274146375987,1141.059354384397,0.785208008410109,0.06886133575032397,1,0.32613932245776533
06_01_20.csv,18,0.0971267089999163,1143.6155644268729,1144.13898752167,0.523423094797181,0.045769147524631355,1,0.32613932245776533
06_01_20.csv,19,0.1025565908534479,1146.4920473323336,1146.7437548525013,0.2517075201676562,0.021954580561926368,1,0.32613932245776533
06_01_20.csv,20,0.1079571415585973,1148.929312317333,1148.935567688427,0.006255371094084694,0.0005444522153819823,1,0.32613932245776533
06_01_20.csv,21,0.1133286829121737,1150.963786306138,1150.7655441191127,0.19824218702524377,0.01722401602760024,1,0.32613932245776533
06_01_20.csv,22,0.1186715315172836,1152.6601000970013,1152.2159266342878,0.44417346271347924,0.03853464370598931,1,0.32613932245776533
06_01_20.csv,23,0.1239859791491398,1154.0149948763028,1153.3323679236091,0.6826269526936812,0.05915234686936204,1,0.32613932245776533
06_01_20.csv,24,0.1292723326662926,1155.0587442938431,1154.1711404147036,0.8876038791395331,0.07684491230635883,1,0.32613932245776533
06_01_20.csv,25,0.134530887539002,1155.822281334713,1154.7353277273214,1.0869536073914787,0.0940415862321233,1,0.32613932245776533
06_01_20.csv,26,0.1397619475581712,1156.330480846791,1155.1001127984218,1.2303680483692006,0.10640280341552454,1,0.32613932245776533
06_01_20.csv,27,0.1449657730344857,1156.646443161857,1155.2456821716287,1.4007609902282638,0.12110537308177641,1,0.32613932245776533
06_01_20.csv,28,0.1501426588400785,1156.774192003013,1155.2560883646947,1.51810363831828,0.13123595329263069,1,0.32613932245776533
07_01_500.csv,1,0.0,0.0,0.0,0.0,,0,0.633980875905661
07_01_500.csv,2,0.0059820717293904,390.8046281330535,402.58448042858606,11.779852295532578,3.014256087960659,1,0.633980875905661
07_01_500.csv,3,0.011928570968345,596.6897525029078,629.5932178383305,32.90346533542265,5.514333905920783,1,0.633980875905661
07_01_500.csv,4,0.0178399173671714,655.2872332658703,663.8267769605422,8.53954369467192,1.3031756550653204,1,0.633980875905661
07_01_500.csv,5,0.0237165268210428,674.5098751374157,676.4821251378175,1.9722500004018002,0.2923974982575311,1,0.633980875905661
07_01_500.csv,6,0.0295588015905227,683.5298518499292,683.8314839298109,0.301632079881756,0.04412858912678186,1,0.633980875905661
07_01_500.csv,7,0.0353671423414218,688.6565280225941,688.256013863037,0.4005141595571331,0.058158769032099066,1,0.633980875905661
07_01_500.csv,8,0.0411419427877547,691.6977761133751,690.8596097319946,0.8381663813804607,0.12117523148478047,1,0.633980875905661
07_01_500.csv,9,0.046883586296973,693.4206116041914,692.2607370920109,1.1598745121805223,0.16726853698467584,1,0.633980875905661
07_01_500.csv,10,0.0525924514481166,694.2394495310052,692.8308567556958,1.4085927753094438,0.20289725342762088,1,0.633980875905661
07_01_500.csv,11,0.0582689068587828,694.4128958499493,692.8036807640947,1.6092150858546574,0.2317375001921596,1,0.633980875905661
07_01_500.csv,12,0.063913325408167,694.1026330679197,692.3233421749619,1.7792908929577607,0.25634406328259135,1,0.633980875905661
07_01_500.csv,13,0.0695260597573401,693.4147968232755,691.50058589131,1.9142109319654992,0.27605567990977803,1,0.633980875905661
