Case,Size,Folder,RVE,Point_Index,True_Strain,True_Stress,Source_File
06_01_20,L=2.4um,242424,RVE3,26,0.1397619475581712,1218.1842407917195,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\242424\RVE3\06_01_20.csv
06_01_20,L=2.4um,242424,RVE3,27,0.1449657730344857,1215.6781002973378,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\242424\RVE3\06_01_20.csv
06_01_20,L=2.4um,242424,RVE3,28,0.1501426588400785,1212.969479387501,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\242424\RVE3\06_01_20.csv
07_01_500,L=1.6um,161616,RVE1,1,0.0,0.0,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\07_01_500.csv
07_01_500,L=1.6um,161616,RVE1,2,0.0059820717293904,371.179029781988,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\07_01_500.csv
07_01_500,L=1.6um,161616,RVE1,3,0.011928570968345,594.5774818079575,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\07_01_500.csv
07_01_500,L=1.6um,161616,RVE1,4,0.0178399173671714,627.9522868383505,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\07_01_500.csv
07_01_500,L=1.6um,161616,RVE1,5,0.0237165268210428,637.9884644854441,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\07_01_500.csv
07_01_500,L=1.6um,161616,RVE1,6,0.0295588015905227,642.6988323319096,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\07_01_500.csv
07_01_500,L=1.6um,161616,RVE1,7,0.0353671423414218,645.3267550351942,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\07_01_500.csv
07_01_500,L=1.6um,161616,RVE1,8,0.0411419427877547,646.7757985653456,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\07_01_500.csv
07_01_500,L=1.6um,161616,RVE1,9,0.046883586296973,647.4620807364375,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\07_01_500.csv
07_01_500,L=1.6um,161616,RVE1,10,0.0525924514481166,647.6240580343864,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\07_01_500.csv
07_01_500,L=1.6um,161616,RVE1,11,0.0582689068587828,647.4065188323189,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\07_01_500.csv
07_01_500,L=1.6um,161616,RVE1,12,0.063913325408167,646.9035275196369,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\07_01_500.csv
07_01_500,L=1.6um,161616,RVE1,13,0.0695260597573401,646.1783523950295,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\07_01_500.csv
07_01_500,L=1.6um,161616,RVE1,14,0.0751074739796861,645.2774041987577,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\07_01_500.csv
07_01_500,L=1.6um,161616,RVE1,15,0.0806579019727236,644.2328637068329,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\07_01_500.csv
07_01_500,L=1.6um,161616,RVE1,16,0.0861776995220419,643.0701527236913,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\07_01_500.csv
07_01_500,L=1.6um,161616,RVE1,17,0.0916671892871969,641.8072991489332,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\07_01_500.csv
07_01_500,L=1.6um,161616,RVE1,18,0.0971267089999163,640.4626975895269,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\07_01_500.csv
07_01_500,L=1.6um,161616,RVE1,19,0.1025565908534479,639.0469049875489,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\07_01_500.csv
07_01_500,L=1.6um,161616,RVE1,20,0.1079571415585973,637.5720322473244,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\07_01_500.csv
07_01_500,L=1.6um,161616,RVE1,21,0.1133286829121737,636.0439285304942,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\07_01_500.csv
07_01_500,L=1.6um,161616,RVE1,22,0.1186715315172836,634.4709863160905,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\07_01_500.csv
07_01_500,L=1.6um,161616,RVE1,23,0.1239859791491398,632.8551519686752,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\07_01_500.csv
07_01_500,L=1.6um,161616,RVE1,24,0.1292723326662926,631.205206145621,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\07_01_500.csv
07_01_500,L=1.6um,161616,RVE1,25,0.134530887539002,629.5347437125188,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\07_01_500.csv
07_01_500,L=1.6um,161616,RVE1,26,0.1397619475581712,627.8374257442092,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\07_01_500.csv
07_01_500,L=1.6um,161616,RVE1,27,0.1449657730344857,626.1219044475502,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\07_01_500.csv
07_01_500,L=1.6um,161616,RVE1,28,0.1501426588400785,624.3892710386945,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\07_01_500.csv
07_01_500,L=1.6um,161616,RVE2,1,0.0,0.0,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\07_01_500.csv
07_01_500,L=1.6um,161616,RVE2,2,0.0059820717293904,433.2090114579676,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\07_01_500.csv
07_01_500,L=1.6um,161616,RVE2,3,0.011928570968345,664.1376069276606,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\07_01_500.csv
07_01_500,L=1.6um,161616,RVE2,4,0.0178399173671714,705.3653449411623,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\07_01_500.csv
07_01_500,L=1.6um,161616,RVE2,5,0.0237165268210428,719.3080445801361,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\07_01_500.csv
07_01_500,L=1.6um,161616,RVE2,6,0.0295588015905227,725.5574191853536,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\07_01_500.csv
07_01_500,L=1.6um,161616,RVE2,7,0.0353671423414218,728.7992328232331,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\07_01_500.csv
07_01_500,L=1.6um,161616,RVE2,8,0.0411419427877547,730.4874368512682,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\07_01_500.csv
07_01_500,L=1.6um,161616,RVE2,9,0.046883586296973,731.2147362759154,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\07_01_500.csv
07_01_500,L=1.6um,161616,RVE2,10,0.0525924514481166,731.2859037104107,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\07_01_500.csv
07_01_500,L=1.6um,161616,RVE2,11,0.0582689068587828,730.8828606895195,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\07_01_500.csv
07_01_500,L=1.6um,161616,RVE2,12,0.063913325408167,730.1182526284764,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\07_01_500.csv
07_01_500,L=1.6um,161616,RVE2,13,0.0695260597573401,729.0718238731965,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\07_01_500.csv
07_01_500,L=1.6um,161616,RVE2,14,0.0751074739796861,727.8090421097864,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\07_01_500.csv
07_01_500,L=1.6um,161616,RVE2,15,0.0806579019727236,726.3751899759967,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\07_01_500.csv
07_01_500,L=1.6um,161616,RVE2,16,0.0861776995220419,724.800324433879,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\07_01_500.csv
07_01_500,L=1.6um,161616,RVE2,17,0.0916671892871969,723.1101547024732,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\07_01_500.csv
07_01_500,L=1.6um,161616,RVE2,18,0.0971267089999163,721.3320481213259,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\07_01_500.csv
07_01_500,L=1.6um,161616,RVE2,19,0.1025565908534479,719.4894301009094,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\07_01_500.csv
07_01_500,L=1.6um,161616,RVE2,20,0.1079571415585973,717.579867282161,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\07_01_500.csv
07_01_500,L=1.6um,161616,RVE2,21,0.1133286829121737,715.6283933667585,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\07_01_500.csv
07_01_500,L=1.6um,161616,RVE2,22,0.1186715315172836,713.6508481233692,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\07_01_500.csv
07_01_500,L=1.6um,161616,RVE2,23,0.1239859791491398,711.6195979390341,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\07_01_500.csv
07_01_500,L=1.6um,161616,RVE2,24,0.1292723326662926,709.5719493529513,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\07_01_500.csv
07_01_500,L=1.6um,161616,RVE2,25,0.134530887539002,707.4787549784035,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\07_01_500.csv
07_01_500,L=1.6um,161616,RVE2,26,0.1397619475581712,705.0545073335819,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\07_01_500.csv
07_01_500,L=1.6um,161616,RVE2,27,0.1449657730344857,695.4712274365073,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\07_01_500.csv
07_01_500,L=1.6um,161616,RVE2,28,0.1501426588400785,691.2918220018937,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\07_01_500.csv
07_01_500,L=1.6um,161616,RVE3,1,0.0,0.0,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\07_01_500.csv
07_01_500,L=1.6um,161616,RVE3,2,0.0059820717293904,419.0763235309425,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\07_01_500.csv
07_01_500,L=1.6um,161616,RVE3,3,0.011928570968345,621.2278996154223,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\07_01_500.csv
07_01_500,L=1.6um,161616,RVE3,4,0.0178399173671714,662.8390744647654,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\07_01_500.csv
07_01_500,L=1.6um,161616,RVE3,5,0.0237165268210428,682.5525514085855,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\07_01_500.csv
07_01_500,L=1.6um,161616,RVE3,6,0.0295588015905227,694.2478974114176,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\07_01_500.csv
07_01_500,L=1.6um,161616,RVE3,7,0.0353671423414218,701.6772169107402,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\07_01_500.csv
07_01_500,L=1.6um,161616,RVE3,8,0.0411419427877547,706.4132426714642,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\07_01_500.csv
07_01_500,L=1.6um,161616,RVE3,9,0.046883586296973,709.3161471329807,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\07_01_500.csv
07_01_500,L=1.6um,161616,RVE3,10,0.0525924514481166,710.904832950255,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\07_01_500.csv
07_01_500,L=1.6um,161616,RVE3,11,0.0582689068587828,711.523657136971,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\07_01_500.csv
07_01_500,L=1.6um,161616,RVE3,12,0.063913325408167,711.405895113697,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\07_01_500.csv
07_01_500,L=1.6um,161616,RVE3,13,0.0695260597573401,710.7220552876399,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\07_01_500.csv
07_01_500,L=1.6um,161616,RVE3,14,0.0751074739796861,709.5894895656496,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\07_01_500.csv
07_01_500,L=1.6um,161616,RVE3,15,0.0806579019727236,708.1060483210413,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\07_01_500.csv
07_01_500,L=1.6um,161616,RVE3,16,0.0861776995220419,706.3474863100954,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\07_01_500.csv
07_01_500,L=1.6um,161616,RVE3,17,0.0916671892871969,704.3753090499339,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\07_01_500.csv
07_01_500,L=1.6um,161616,RVE3,18,0.0971267089999163,702.2368942265729,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\07_01_500.csv
07_01_500,L=1.6um,161616,RVE3,19,0.1025565908534479,699.9570621068071,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\07_01_500.csv
07_01_500,L=1.6um,161616,RVE3,20,0.1079571415585973,697.5737419501655,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\07_01_500.csv
07_01_500,L=1.6um,161616,RVE3,21,0.1133286829121737,695.1068956894635,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\07_01_500.csv
07_01_500,L=1.6um,161616,RVE3,22,0.1186715315172836,692.5815566130141,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\07_01_500.csv
07_01_500,L=1.6um,161616,RVE3,23,0.1239859791491398,690.0169411114057,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\07_01_500.csv
07_01_500,L=1.6um,161616,RVE3,24,0.1292723326662926,687.4210174658585,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\07_01_500.csv
07_01_500,L=1.6um,161616,RVE3,25,0.134530887539002,684.8064085093064,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\07_01_500.csv
07_01_500,L=1.6um,161616,RVE3,26,0.1397619475581712,682.1755116772418,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\07_01_500.csv
07_01_500,L=1.6um,161616,RVE3,27,0.1449657730344857,679.5316967810887,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\07_01_500.csv
07_01_500,L=1.6um,161616,RVE3,28,0.1501426588400785,676.8708652651334,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\07_01_500.csv
07_01_500,L=2.0um,202020,RVE1,1,0.0,0.0,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\07_01_500.csv
07_01_500,L=2.0um,202020,RVE1,2,0.0059820717293904,434.706605674392,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\07_01_500.csv
07_01_500,L=2.0um,202020,RVE1,3,0.011928570968345,638.1815054368719,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\07_01_500.csv
07_01_500,L=2.0um,202020,RVE1,4,0.0178399173671714,676.4520522194871,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\07_01_500.csv
07_01_500,L=2.0um,202020,RVE1,5,0.0237165268210428,693.3415626412523,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\07_01_500.csv
07_01_500,L=2.0um,202020,RVE1,6,0.0295588015905227,703.2569544982192,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\07_01_500.csv
07_01_500,L=2.0um,202020,RVE1,7,0.0353671423414218,709.7941149050375,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\07_01_500.csv
07_01_500,L=2.0um,202020,RVE1,8,0.0411419427877547,714.2670865259151,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\07_01_500.csv
07_01_500,L=2.0um,202020,RVE1,9,0.046883586296973,717.3402009691831,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\07_01_500.csv
07_01_500,L=2.0um,202020,RVE1,10,0.0525924514481166,719.3997110390512,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\07_01_500.csv
07_01_500,L=2.0um,202020,RVE1,11,0.0582689068587828,720.6880728186594,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\07_01_500.csv
07_01_500,L=2.0um,202020,RVE1,12,0.063913325408167,721.3766568624804,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\07_01_500.csv
07_01_500,L=2.0um,202020,RVE1,13,0.0695260597573401,721.5817537730871,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\07_01_500.csv
07_01_500,L=2.0um,202020,RVE1,14,0.0751074739796861,721.4042596218925,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\07_01_500.csv
07_01_500,L=2.0um,202020,RVE1,15,0.0806579019727236,720.9039970495837,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\07_01_500.csv
07_01_500,L=2.0um,202020,RVE1,16,0.0861776995220419,720.1370030951839,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\07_01_500.csv
07_01_500,L=2.0um,202020,RVE1,17,0.0916671892871969,719.1525352155122,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\07_01_500.csv
07_01_500,L=2.0um,202020,RVE1,18,0.0971267089999163,717.9797012719646,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\07_01_500.csv
07_01_500,L=2.0um,202020,RVE1,19,0.1025565908534479,716.6503306693689,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\07_01_500.csv
07_01_500,L=2.0um,202020,RVE1,20,0.1079571415585973,715.1873880997896,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\07_01_500.csv
07_01_500,L=2.0um,202020,RVE1,21,0.1133286829121737,713.604470947289,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\07_01_500.csv
07_01_500,L=2.0um,202020,RVE1,22,0.1186715315172836,711.9208549189998,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\07_01_500.csv
07_01_500,L=2.0um,202020,RVE1,23,0.1239859791491398,710.1444880766849,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\07_01_500.csv
07_01_500,L=2.0um,202020,RVE1,24,0.1292723326662926,708.2978936002528,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\07_01_500.csv
07_01_500,L=2.0um,202020,RVE1,25,0.134530887539002,706.3748897271216,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\07_01_500.csv
07_01_500,L=2.0um,202020,RVE1,26,0.1397619475581712,704.3999212534527,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\07_01_500.csv
07_01_500,L=2.0um,202020,RVE1,27,0.1449657730344857,702.357068850104,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\07_01_500.csv
07_01_500,L=2.0um,202020,RVE1,28,0.1501426588400785,700.2584773381385,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\07_01_500.csv
07_01_500,L=2.0um,202020,RVE2,1,0.0,0.0,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\07_01_500.csv
