Case,Size,Folder,Grid_Index,True_Strain,RVE1_Stress,RVE2_Stress,RVE3_Stress,Mean_Stress,Std_Stress,Min_Stress,Max_Stress,Experiment_Stress,Relative_Error_pct
07_01_500,L=1.6um,161616,276,0.12846822742474917,631.4561787830497,709.883416407806,687.8158824334129,676.3851592080895,40.4438372988142,631.4561787830497,709.883416407806,684.5752954015226,1.1963820851334324
07_01_500,L=1.6um,161616,277,0.12893538461538462,631.3103724057619,709.7024648770807,687.5864796147358,676.1997722991928,40.4174822091299,631.3103724057619,709.7024648770807,683.9032002348454,1.1263915614091762
07_01_500,L=1.6um,161616,278,0.12940254180602007,631.1638431701217,709.5201189460448,687.3562761079766,676.0134127413811,40.39086407076568,631.1638431701217,709.5201189460448,683.2311050681683,1.0564056983422987
07_01_500,L=1.6um,161616,279,0.1298696989966555,631.015443361391,709.3341646625701,687.1240006246318,675.8245362161975,40.36352249867498,631.015443361391,709.3341646625701,682.5590099014912,0.9866507639047358
07_01_500,L=1.6um,161616,280,0.13033685618729096,630.8670435526603,709.1482103790952,686.8917251412871,675.6356596910142,40.33620615517344,630.8670435526603,709.1482103790952,681.784977188557,0.901943824415208
07_01_500,L=1.6um,161616,281,0.1308040133779264,630.7186437439295,708.9622560956204,686.6594496579424,675.4467831658308,40.30891509155154,630.7186437439295,708.9622560956204,681.0086460302168,0.8167095817076123
07_01_500,L=1.6um,161616,282,0.13127117056856186,630.5702439351988,708.7763018121456,686.4271741745977,675.2579066406473,40.28164935919087,630.5702439351988,708.7763018121456,680.2323148718766,0.7312807878241174
07_01_500,L=1.6um,161616,283,0.13173832775919733,630.4218441264682,708.5903475286708,686.194898691253,675.069030115464,40.25440900956489,630.4218441264682,708.5903475286708,679.4559837135363,0.645656775895268
07_01_500,L=1.6um,161616,284,0.13220548494983278,630.2734443177374,708.4043932451959,685.9626232079083,674.8801535902805,40.22719409423826,630.2734443177374,708.4043932451959,678.6796525551961,0.5598368760004221
07_01_500,L=1.6um,161616,285,0.13267264214046823,630.1250445090067,708.2184389617212,685.7303477245636,674.6912770650971,40.20000466486707,630.1250445090067,708.2184389617212,677.8063324160845,0.4595789685061791
07_01_500,L=1.6um,161616,286,0.13313979933110368,629.976644700276,708.0324846782463,685.4980722412189,674.5024005399137,40.17284077319887,629.976644700276,708.0324846782463,676.8937915168018,0.35328895121485066
07_01_500,L=1.6um,161616,287,0.13360695652173912,629.8282448915452,707.8465303947715,685.2657967578742,674.3135240147303,40.14570247107273,629.8282448915452,707.8465303947715,675.9812506175191,0.24671196150267213
07_01_500,L=1.6um,161616,288,0.13407411371237457,629.6798450828145,707.6605761112967,685.0335212745296,674.1246474895469,40.11858981041871,629.6798450828145,707.6605761112967,675.0687097182364,0.13984683560337957
07_01_500,L=1.6um,161616,289,0.13454127090301002,629.53137463049,707.4739429812844,684.801186325012,673.9355013122622,40.09124996026925,629.53137463049,707.4739429812844,674.1561688189538,0.032732401911886755
07_01_500,L=1.6um,161616,290,0.1350084280936455,629.3797965008595,707.2574467615872,684.5662354033221,673.7344928885896,40.05280373409774,629.3797965008595,707.2574467615872,673.1791444634783,0.08249638000206178
07_01_500,L=1.6um,161616,291,0.13547558528428094,629.228218371229,707.04095054189,684.3312844816322,673.533484464917,40.0143684926613,629.228218371229,707.04095054189,672.1656616258231,0.2034948997224106
07_01_500,L=1.6um,161616,292,0.1359427424749164,629.0766402415984,706.8244543221928,684.0963335599423,673.3324760412444,39.9759442676441,629.0766402415984,706.8244543221928,671.1521787881678,0.3248588504939825
07_01_500,L=1.6um,161616,293,0.13640989966555184,628.9250621119679,706.6079581024954,683.8613826382524,673.131467617572,39.93753109084296,628.9250621119679,706.6079581024954,670.1386959505124,0.44658989029347457
07_01_500,L=1.6um,161616,294,0.13687705685618728,628.7734839823374,706.3914618827982,683.6264317165626,672.9304591938994,39.89912899416827,628.7734839823374,706.3914618827982,669.1252131128572,0.5686896871423726
07_01_500,L=1.6um,161616,295,0.13734421404682273,628.621905852707,706.174965663101,683.3914807948727,672.7294507702269,39.86073800964398,628.621905852707,706.174965663101,668.0894842392117,0.6945127322725217
07_01_500,L=1.6um,161616,296,0.13781137123745818,628.4703277230765,705.9584694434038,683.1565298731828,672.5284423465544,39.8223581694083,628.4703277230765,705.9584694434038,667.0316300420376,0.8240707122344928
07_01_500,L=1.6um,161616,297,0.13827852842809363,628.3187495934459,705.7419732237066,682.9215789514928,672.3274339228818,39.78398950571416,628.3187495934459,705.7419732237066,665.9737758448634,0.9540402803335681
07_01_500,L=1.6um,161616,298,0.1387456856187291,628.1671714638154,705.5254770040093,682.6866280298029,672.1264254992092,39.74563205092941,628.1671714638154,705.5254770040093,664.9159216476893,1.084423401029706
07_01_500,L=1.6um,161616,299,0.13921284280936455,628.0155933341849,705.3089807843121,682.451677108113,671.9254170755366,39.70728583753779,628.0155933341849,705.3089807843121,663.8580674505151,1.2152220513043412
07_01_500,L=1.6um,161616,300,0.13968,627.8640152045544,705.0924845646149,682.2167261864231,671.7244086518641,39.668950898138945,627.8640152045544,705.0924845646149,662.800213253341,1.3464382207602044
07_01_500,L=2.0um,202020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
07_01_500,L=2.0um,202020,2,0.0004671571906354515,33.94748940568394,33.068449101700566,30.905585787369606,32.64050809825137,1.5654534590984446,30.905585787369606,33.94748940568394,9.900809279748358,
07_01_500,L=2.0um,202020,3,0.000934314381270903,67.89497881136788,66.13689820340113,61.81117157473921,65.28101619650273,3.130906918196889,61.81117157473921,67.89497881136788,19.801618559496717,
07_01_500,L=2.0um,202020,4,0.0014014715719063544,101.8424682170518,99.2053473051017,92.71675736210882,97.9215242947541,4.696360377295326,92.71675736210882,101.8424682170518,76.32849990730034,
07_01_500,L=2.0um,202020,5,0.001868628762541806,135.78995762273576,132.27379640680226,123.62234314947843,130.56203239300547,6.261813836393778,123.62234314947843,135.78995762273576,121.1716116371407,
07_01_500,L=2.0um,202020,6,0.0023357859531772576,169.7374470284197,165.34224550850286,154.52792893684804,163.20254049125685,7.827267295492221,154.52792893684804,169.7374470284197,162.74269382350084,0.2825605604480949
07_01_500,L=2.0um,202020,7,0.0028029431438127087,203.6849364341036,198.4106946102034,185.43351472421764,195.8430485895082,9.392720754590652,185.43351472421764,203.6849364341036,216.19214706223573,9.412505842254115
07_01_500,L=2.0um,202020,8,0.0032701003344481603,237.63242583978754,231.47914371190396,216.33910051158725,228.48355668775957,10.958174213689098,216.33910051158725,237.63242583978754,265.71576363127036,14.012042956991195
07_01_500,L=2.0um,202020,9,0.003737257525083612,271.5799152454715,264.5475928136045,247.24468629895685,261.12406478601093,12.523627672787557,247.24468629895685,271.5799152454715,298.27121444728436,12.454151745789305
07_01_500,L=2.0um,202020,10,0.004204414715719063,305.5274046511554,297.61604191530506,278.1502720863264,293.76457288426224,14.08908113188599,278.1502720863264,305.5274046511554,336.01226715362975,12.573259490568315
07_01_500,L=2.0um,202020,11,0.004671571906354515,339.4748940568394,330.6844910170057,309.0558578736961,326.4050809825137,15.654534590984442,309.0558578736961,339.4748940568394,400.593315787623,18.519588790253465
07_01_500,L=2.0um,202020,12,0.005138729096989966,373.42238346252327,363.75294011870625,339.9614436610657,359.04558908076507,17.21998805008286,339.9614436610657,373.42238346252327,449.0290157998579,20.039557256406884
07_01_500,L=2.0um,202020,13,0.0056058862876254174,407.3698728682072,396.8213892204068,370.8670294484353,391.6860971790164,18.785441509181304,370.8670294484353,407.3698728682072,476.6057015367131,17.817580461981812
07_01_500,L=2.0um,202020,14,0.0060730434782608695,437.8194400898708,426.81711371201965,399.07566153219847,421.23740511136293,19.96546907244278,399.07566153219847,437.8194400898708,499.06073375482407,15.593959488244124
07_01_500,L=2.0um,202020,15,0.006540200668896321,453.8044354153862,444.106538948972,416.13187835509353,438.01428423981724,19.561238826980397,416.13187835509353,453.8044354153862,520.2321025341234,15.804064742220191
07_01_500,L=2.0um,202020,16,0.007007357859531773,469.7894307409016,461.39596418592436,433.1880951779886,454.7911633682715,19.173731682379685,433.1880951779886,469.7894307409016,538.8453147661274,15.598938896654893
07_01_500,L=2.0um,202020,17,0.007474515050167224,485.774426066417,478.6853894228767,450.24431200088367,471.5680424967258,18.80398154189279,450.24431200088367,485.774426066417,553.0295405697656,14.730044617347755
07_01_500,L=2.0um,202020,18,0.007941672240802675,501.7594213919324,495.974814659829,467.3005288237787,488.34492162518,18.453055845740796,467.3005288237787,501.7594213919324,565.4486141225474,13.63584427862034
07_01_500,L=2.0um,202020,19,0.008408829431438126,517.7444167174478,513.2642398967814,484.35674564667374,505.1218007536343,18.122048208810224,484.35674564667374,517.7444167174478,575.5440096376346,12.235764373316734
07_01_500,L=2.0um,202020,20,0.008875986622073579,533.7294120429633,530.5536651337337,501.4129624695688,521.8986798820887,17.81206909758333,501.4129624695688,533.7294120429633,585.434938954013,10.85283006604346
07_01_500,L=2.0um,202020,21,0.00934314381270903,549.7144073684786,547.8430903706861,518.4691792924639,538.6755590105429,17.524234442906565,518.4691792924639,549.7144073684786,592.8760743728495,9.141963675906558
07_01_500,L=2.0um,202020,22,0.009810301003344481,565.699402693994,565.1325156076384,535.525396115359,555.4524381389971,17.25965217207608,535.525396115359,565.699402693994,600.3172097916861,7.473510824095375
07_01_500,L=2.0um,202020,23,0.010277458193979933,581.6843980195094,582.4219408445908,552.581612938254,572.2293172674514,17.01940675847368,552.581612938254,582.4219408445908,607.5571672888457,5.8147367726794785
07_01_500,L=2.0um,202020,24,0.010744615384615384,597.6693933450249,599.7113660815431,569.6378297611491,589.0061963959057,16.80454202702163,569.6378297611491,599.7113660815431,614.5851203506782,4.161982304449103
07_01_500,L=2.0um,202020,25,0.011211772575250835,613.6543886705402,617.0007913184954,586.694046584044,605.7830755243599,16.616042611997692,586.694046584044,617.0007913184954,621.6130734125106,2.546599897143047
07_01_500,L=2.0um,202020,26,0.011678929765886288,629.6393839960557,634.2902165554478,603.7502634069392,622.5599546528142,16.45481462817909,603.7502634069392,634.2902165554478,627.281616241193,0.7527179923862558
07_01_500,L=2.0um,202020,27,0.012146086956521739,639.5897219817757,644.7385054740462,614.52464315643,632.9509568707507,16.163980657204768,614.52464315643,644.7385054740462,632.4895518452817,0.07295061619957262
07_01_500,L=2.0um,202020,28,0.01261324414715719,642.6141363728184,647.335281908375,618.0894132868792,636.0129438560242,15.70070109387739,618.0894132868792,647.335281908375,637.6974874493703,0.2641602995934438
07_01_500,L=2.0um,202020,29,0.013080401337792641,645.6385507638611,649.9320583427038,621.6541834173285,639.0749308412978,15.23877890251367,621.6541834173285,649.9320583427038,641.3562811588985,0.35570717627936155
07_01_500,L=2.0um,202020,30,0.013547558528428092,648.6629651549039,652.5288347770327,625.2189535477777,642.1369178265714,14.778341364568957,625.2189535477777,652.5288347770327,644.4988913851863,0.36648217556098545
07_01_500,L=2.0um,202020,31,0.014014715719063545,651.6873795459466,655.1256112113616,628.7837236782269,645.198904811845,14.319531695673035,628.7837236782269,655.1256112113616,647.641501611474,0.3771526058091352
07_01_500,L=2.0um,202020,32,0.014481872909698996,654.7117939369892,657.7223876456904,632.3484938086762,648.2608917971187,13.86251153026242,632.3484938086762,657.7223876456904,650.8869294049879,0.40345526837814993
07_01_500,L=2.0um,202020,33,0.014949030100334448,657.736208328032,660.3191640800193,635.9132639391254,651.3228787823923,13.407463865979778,635.9132639391254,660.3191640800193,654.393768842286,0.46927250932210846
